saccade_id;fixation_id;timestamp;x;y;video_frame_count;event_type;norm_pos_x;norm_pos_y;duration;start_time;end_time
16.0;;1755694079.054;1360.1478678385415;418.08805338541663;58;Saccade;;;0.0;1755694079.92;1755694079.92
;12.0;1755694079.254;1038.5892740885417;396.63183593749994;59;Fixation;1037.4670862268517;396.3692220052083;0.26600003242492676;1755694079.554;1755694079.554
;13.0;1755694079.554;0.0;1440.0;64;Fixation;0.0;1440.0;0.1660001277923584;1755694079.754;1755694079.754
;14.0;1755694079.754;1353.3709309895833;440.46020507812506;67;Fixation;1354.868701171875;439.022314453125;0.13300013542175293;1755694079.987;1755694079.987
17.0;;1755694079.92;1333.3321940104167;439.1175944010416;70;Saccade;;;0.0;1755694080.254;1755694080.254
;15.0;1755694079.987;968.913330078125;416.11181640624994;71;Fixation;967.1198120117188;416.01760864257807;0.2330000400543213;1755694080.387;1755694080.387
18.0;;1755694080.254;983.6166178385416;413.91788736979163;77;Saccade;;;0.0;1755694080.62;1755694080.62
;16.0;1755694080.387;1380.7423502604165;436.23901367187494;79;Fixation;1385.3048270089282;441.51396251860115;0.19999980926513672;1755694080.687;1755694080.687
19.0;;1755694080.62;1378.0919596354167;450.12858072916663;82;Saccade;;;0.0;1755694081.054;1755694081.054
;17.0;1755694080.687;940.0253906249999;419.3341471354167;84;Fixation;933.0275065104165;419.86586322206443;0.33299994468688965;1755694082.054;1755694082.054
20.0;;1755694081.054;0.0;1440.0;88;Saccade;;;0.0;1755694082.354;1755694082.354
;18.0;1755694082.054;1649.16162109375;331.71394856770826;94;Fixation;1635.5369331507875;335.14251825161506;0.26600003242492676;1755694082.554;1755694082.554
21.0;;1755694082.354;1643.6437174479167;327.02636718749994;97;Saccade;;;0.0;1755694082.787;1755694082.787
